meas,sec,art_dur_sec,status,d0,d1,oloc,section,sci_pitch,grace,even,even_target,dyn,dyn_target,tempo,tempo_target,note_id,loc,bar,src,src_meas,index
22,97.9483,0.0664,144,58,14,223,,Bb3,,,,,,,,n22_5Bb3t_9,223,,gutim,22,
22,97.9845,0.1392,144,72,14,224,,C5,,,,,,,,n22_1C5s_3,224,,gutim,22,
22,98.0313,0.0664,144,52,14,225,,E3,,,,,,,,n22_5E3t_6,225,,gutim,22,
,,,,,,,,,,,,,,,,,,23,,,
23,98.131,0.0664,144,58,14,226,,Bb3,,,,,,,,n23_5Bb3t_0,226,,gutim,23,
23,98.214,0.0664,144,52,14,227,,E3,,,,,,,,n23_5E3t_0,227,,gutim,23,
23,98.2813,0.1429,144,85,14,228,,Db6,,,,,,,,n23_1Db6s_0,228,,gutim,23,
23,98.297,0.0664,144,44,14,229,,Ab2,,,,,,,,n23_5Ab2t_0,229,,gutim,23,
23,98.38,0.0664,144,58,14,230,,Bb3,,,,,,,,n23_5Bb3t_1,230,,gutim,23,
23,98.4317,0.1429,144,72,14,231,,C5,,,,,,,,n23_1C5s_0,231,,gutim,23,
23,98.463,0.1336,144,52,14,232,,E3,,,,,,,,n23_5E3s,232,,gutim,23,
23,98.5821,0.1429,144,85,14,233,,Db6,,,,,,,,n23_1Db6s_1,233,,gutim,23,
23,98.63,0.0664,144,44,14,234,,Ab2,,,,,,,,n23_5Ab2t_1,234,,gutim,23,
23,98.713,0.0664,144,58,14,235,,Bb3,,,,,,,,n23_5Bb3t_2,235,,gutim,23,
23,98.7325,0.141,144,72,14,236,,C5,,,,,,,,n23_1C5s_1,236,,gutim,23,
23,98.796,0.068,144,52,14,237,,E3,,,,,,,,n23_5E3t_1,237,,gutim,23,
23,100.381,0.0789,144,46,14,238,,Bb2,,,,,,,,n23_5Bb2t_0,238,,gutim,23,
23,100.464,0.0789,144,40,14,239,,E2,,,,,,,,n23_5E2t_0,239,,gutim,23,
23,100.547,0.0789,144,97,14,240,,Db7,,,,,,,,n23_5Db7t_0,240,,gutim,23,
23,100.63,0.0789,144,46,14,241,,Bb2,,,,,,,,n23_5Bb2t_1,241,,gutim,23,
23,100.713,0.0789,144,97,14,242,,Db7,,,,,,,,n23_5Db7t_1,242,,gutim,23,
23,100.796,0.0789,144,40,14,243,,E2,,,,,,,,n23_5E2t_1,243,,gutim,23,
23,100.879,0.0789,144,84,14,244,,C6,,,,,,,,n23_5C6t,244,,gutim,23,
23,100.962,0.1586,144,32,14,245,,Ab1,,,,,,,,n23_5Ab1s,245,,gutim,23,
23,101.129,0.0664,144,46,14,246,,Bb2,,,,,,,,n23_5Bb2t_2,246,,gutim,23,
23,101.212,0.0664,144,40,14,247,,E2,,,,,,,,n23_5E2t_2,247,,gutim,23,
23,101.295,0.0664,144,32,14,248,,Ab1,,,,,,,,n23_5Ab1t_0,248,,gutim,23,
23,101.378,0.0664,144,46,14,249,,Bb2,,,,,,,,n23_5Bb2t_3,249,,gutim,23,
23,101.461,0.1336,144,40,14,250,,E2,,,,,,,,n23_5E2s_0,250,,gutim,23,
23,101.628,0.0664,144,32,14,251,,Ab1,,,,,,,,n23_5Ab1t_1,251,,gutim,23,
23,101.711,0.0664,144,46,14,252,,Bb2,,,,,,,,n23_5Bb2t_4,252,,gutim,23,
23,101.794,0.0664,144,40,14,253,,E2,,,,,,,,n23_5E2t_3,253,,gutim,23,
23,101.877,0.0664,144,46,14,254,,Bb2,,,,,,,,n23_5Bb2t_5,254,,gutim,23,
23,101.9601,0.0664,144,40,14,255,,E2,,,,,,,,n23_5E2t_4,255,,gutim,23,
23,102.0313,0.1429,144,97,14,256,,Db7,,,,,,,,n23_1Db7s_0,256,,gutim,23,
23,102.0431,0.0664,144,32,14,257,,Ab1,,,,,,,,n23_5Ab1t_2,257,,gutim,23,
23,102.1261,0.0664,144,46,14,258,,Bb2,,,,,,,,n23_5Bb2t_6,258,,gutim,23,
23,102.1817,0.1429,144,84,14,259,,C6,,,,,,,,n23_1C6s_0,259,,gutim,23,
23,102.2091,0.1336,144,40,14,260,,E2,,,,,,,,n23_5E2s_1,260,,gutim,23,
23,102.3321,0.1429,144,97,14,261,,Db7,,,,,,,,n23_1Db7s_1,261,,gutim,23,
23,102.3761,0.0664,144,32,14,262,,Ab1,,,,,,,,n23_5Ab1t_3,262,,gutim,23,
23,102.4591,0.0664,144,46,14,263,,Bb2,,,,,,,,n23_5Bb2t_7,263,,gutim,23,
23,102.4825,0.1429,144,84,14,264,,C6,,,,,,,,n23_1C6s_1,264,,gutim,23,
23,102.5421,0.0664,144,40,14,265,,E2,,,,,,,,n23_5E2t_5,265,,gutim,23,
23,102.6251,0.0664,144,46,14,266,,Bb2,,,,,,,,n23_5Bb2t_8,266,,gutim,23,
23,102.7081,0.0664,144,40,14,267,,E2,,,,,,,,n23_5E2t_6,267,,gutim,23,
23,102.7833,0.1429,144,97,14,268,,Db7,,,,,,,,n23_1Db7s_2,268,,gutim,23,
23,102.7911,0.0664,144,32,14,269,,Ab1,,,,,,,,n23_5Ab1t_4,269,,gutim,23,
23,102.8741,0.0664,144,46,14,270,,Bb2,,,,,,,,n23_5Bb2t_9,270,,gutim,23,
23,102.9337,0.1429,144,84,14,271,,C6,,,,,,,,n23_1C6s_2,271,,gutim,23,
23,102.9571,0.1336,144,40,14,272,,E2,,,,,,,,n23_5E2s_2,272,,gutim,23,
23,103.0841,0.1429,144,97,14,273,,Db7,,,,,,,,n23_1Db7s_3,273,,gutim,23,
23,103.1241,0.0664,144,32,14,274,,Ab1,,,,,,,,n23_5Ab1t_5,274,,gutim,23,
23,103.2071,0.0664,144,46,14,275,,Bb2,,,,,,,,n23_5Bb2t_10,275,,gutim,23,
23,103.2345,0.1392,144,84,14,276,,C6,,,,,,,,n23_1C6s_3,276,,gutim,23,
23,103.2901,0.0664,144,40,14,277,,E2,,,,,,,,n23_5E2t_7,277,,gutim,23,
,,,,,,,,,,,,,,,,,,24,,,
24,104.131,0.0712,144,77,14,278,,F5,g,,,,,,,ng24_1F5e,278,,gutim,24,
24,104.206,0.2848,144,57,14,279,,A3,,,,,,,,n24_1A3e_0,279,,gutim,24,
24,104.206,2.4,144,36,14,279,,C2,,,,,,,,n24_5C2w,279,,gutim,24,
24,104.206,0.2398,144,64,14,279,,E4,,,,,,,,n24_6E4e_0,279,,gutim,24,
24,104.5058,0.3602,144,57,14,280,,A3,,,,,,,,n24_1A3e_1,280,,gutim,24,
24,104.5058,0.3602,144,77,14,280,,F5,,,,,,,,n24_1F5e_0,280,,gutim,24,
24,104.5058,0.3602,144,64,14,280,,E4,,,,,,,,n24_6E4e_1,280,,gutim,24,
24,104.5058,0.3602,144,70,14,280,,Bb4,,,,,,,,n24_6Bb4e_0,280,,gutim,24,
24,104.956,0.6,144,57,14,281,,A3,,,,,,,,n24_1A3e_2,281,,gutim,24,
24,104.956,0.6,144,77,14,281,,F5,,,,,,,,n24_1F5e_1,281,,gutim,24,
24,104.956,0.7203,144,64,14,281,,E4,,,,,,,,n24_6E4e_2,281,,gutim,24,
24,104.956,0.7203,144,70,14,281,,Bb4,,,,,,,,n24_6Bb4e_1,281,,gutim,24,
24,105.706,0.475,144,100,14,282,,E7,,,,,,,,n24_1E7q,282,,gutim,24,
24,105.8563,0.4797,144,57,14,283,,A3,,,,,,,,n24_6A3q,283,,gutim,24,
24,105.8563,0.4797,144,64,14,283,,E4,,,,,,,,n24_6E4q,283,,gutim,24,
24,105.8563,0.4797,144,70,14,283,,Bb4,,,,,,,,n24_6Bb4q,283,,gutim,24,
24,105.8563,0.4797,144,77,14,283,,F5,,,,,,,,n24_6F5q,283,,gutim,24,
24,106.206,0.7125,144,92,14,284,,G#6,,,,,,,,n24_1Gs6q,284,,gutim,24,
24,106.956,0.2375,144,66,14,285,,F#4,,,,,,,,n24_1Fs4e,285,,gutim,24,
24,106.956,0.2375,144,92,14,285,,G#6,,,,,,,,n24_1Gs6e,285,,gutim,24,
24,106.956,0.2375,144,100,14,285,,E7,,,,,,,,n24_1E7e,285,,gutim,24,
24,107.206,0.0789,144,37,14,286,,C#2,,,,,,,,n24_5Cs2t_0,286,,gutim,24,
24,107.289,0.0789,144,35,14,287,,B1,,,,,,,,n24_5B1t_0,287,,gutim,24,
24,107.372,0.0789,144,37,14,288,,C#2,,,,,,,,n24_5Cs2t_1,288,,gutim,24,
24,107.455,0.0789,144,35,14,289,,B1,,,,,,,,n24_5B1t_1,289,,gutim,24,
24,107.538,0.0789,144,37,14,290,,C#2,,,,,,,,n24_5Cs2t_2,290,,gutim,24,
24,107.621,0.0789,144,35,14,291,,B1,,,,,,,,n24_5B1t_2,291,,gutim,24,
24,107.704,0.0789,144,37,14,292,,C#2,,,,,,,,n24_5Cs2t_3,292,,gutim,24,
24,107.787,0.0789,144,35,14,293,,B1,,,,,,,,n24_5B1t_3,293,,gutim,24,
24,107.87,0.0789,144,37,14,294,,C#2,,,,,,,,n24_5Cs2t_4,294,,gutim,24,
24,107.953,0.0789,144,35,14,295,,B1,,,,,,,,n24_5B1t_4,295,,gutim,24,
24,108.036,0.0789,144,37,14,296,,C#2,,,,,,,,n24_5Cs2t_5,296,,gutim,24,
24,108.119,0.0789,144,35,14,297,,B1,,,,,,,,n24_5B1t_5,297,,gutim,24,
24,108.202,0.1586,144,57,14,298,,A3,,,,,,,,n24_5A3s,298,,gutim,24,
24,108.369,0.1586,144,37,14,299,,C#2,,,,,,,,n24_5Cs2s,299,,gutim,24,
24,108.536,0.1614,144,35,14,300,,B1,,,,,,,,n24_5B1s,300,,gutim,24,
,,,,,,,7018,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,30,,,
30,139.3282,0.3333,144,40,11,301,,E2,,,,,,,,n30_1E2q,301,,gutim,30,
30,139.3282,2.0,144,78,11,301,,F#5,,,,,,,,n30_2Fs5w,301,,gutim,30,
30,139.3282,2.0,144,84,22,301,,C6,,,,,,,,n30_2C6w,301,,gutim,30,
30,139.3282,0.3125,144,31,14,301,,G1,,,,,,,,n30_5G1q,301,,gutim,30,
30,139.3282,1.75,144,37,14,301,,C#2,,,,,,,,n30_6Cs2h,301,,gutim,30,
30,139.7449,0.3333,144,90,11,302,,F#6,,,,,,,,n30_1Fs6q,302,,gutim,30,
30,140.1616,0.0833,144,81,8,303,,A5,,,,,,,,n30_1A5s,303,,gutim,30,
30,140.2657,0.0833,144,102,8,304,,F#7,,,,,,,,n30_1Fs7s,304,,gutim,30,
30,140.3699,0.1667,144,56,11,305,,G#3,,,,,,,,n30_1Gs3e,305,,gutim,30,
30,140.5782,0.6667,144,69,20,306,,A4,,,,,,,,n30_1A4h_0,306,,gutim,30,
30,141.4116,0.6667,144,60,17,307,,C4,,,,,,,,n30_1C4h,307,,gutim,30,
30,141.5157,1.75,144,35,11,308,,B1,,,,,,,,n30_6B1e,308,,gutim,30,
30,141.8282,1.0,144,81,5,309,,A5,,,,,,,,n30_2A5h,309,,gutim,30,
30,141.8282,1.0,144,87,5,309,,D#6,,,,,,,,n30_2Ds6h,309,,gutim,30,
30,141.8282,1.0,144,97,22,309,,C#7,,,,,,,,n30_2Cs7h,309,,gutim,30,
30,142.2449,0.6667,144,40,13,310,,E2,,,,,,,,n30_1E2h,310,,gutim,30,
30,143.0782,0.1667,144,44,11,311,,G#2,,,,,,,,n30_2Gs2e,311,,gutim,30,
30,143.2866,0.3333,144,90,12,312,,F#6,,,,,,,,n30_2Fs6q,312,,gutim,30,
30,143.7032,3.0879,144,69,22,313,,A4,,,,,,,,n30_1A4h_1,313,,gutim,30,
30,143.7032,0.3381,144,60,22,313,,C4,,,,,,,,n30_2C4q,313,,gutim,30,
30,143.7032,3.0879,144,56,5,313,,G#3,,,,,,,,n30_5Gs3h,313,,gutim,30,
30,144.1258,0.3479,144,69,20,314,,A4,,,,,,,,n30_2A4q,314,,gutim,30,
30,144.5606,0.0886,144,52,17,315,,E3,,,,,,,,n30_2E3s,315,,gutim,30,
30,144.6713,0.1791,144,78,17,316,,F#5,,,,,,,,n30_2Fs5e,316,,gutim,30,
30,144.8952,0.3664,144,32,17,317,,G#1,,,,,,,,n30_2Gs1s,317,,gutim,30,
30,145.3532,0.2824,144,62,5,318,,D4,,,,,,,,n30_2D4e,318,,gutim,30,
30,145.3532,0.5715,144,48,8,318,,C3,,,,,,,,n30_5C3e,318,,gutim,30,
,,,,,,,,,,,,,,,,,,31,,,
31,145.7062,5.9855,144,34,7,319,,Bb1,,,,,,,,n31_6Bb1w_0,319,,gutim,31,
31,146.0677,1.1963,144,40,5,320,,E2,,,,,,,,n31_5E2e,320,,gutim,31,
31,147.5631,3.3,144,69,8,321,,A4,,,,,,,,n31_1A4q,321,,gutim,31,
31,147.5631,3.3,144,84,8,321,,C6,,,,,,,,n31_1C6q,321,,gutim,31,
31,150.1881,1.2,144,44,14,322,,Ab2,,,,,,,,n31_2Ab2h,322,,gutim,31,
31,150.1881,0.9,144,25,5,322,,Db1,,,,,,,,n31_5Db1q,322,,gutim,31,
31,151.3131,0.1,144,46,5,323,,Bb2,,,,,,,,n31_5Bb2s,323,,gutim,31,
31,151.4381,0.1,144,37,6,324,,Db2,,,,,,,,n31_5Db2s,324,,gutim,31,
31,151.5631,1.3,144,88,8,325,,E6,,,,,,,,n31_5E6s,325,,gutim,31,
31,151.6131,0.0712,144,52,17,326,,E3,g,,,,,,,ng31_1E3e,326,,gutim,31,
31,151.6881,0.95,144,58,17,327,,Bb3,,,,,,,,n31_1Bb3h,327,,gutim,31,
31,152.6881,1.0,144,46,14,328,,Bb2,,,,,,,,n31_1Bb2q,328,,gutim,31,
,,,,,,,,,,,,,,,,,,32,,,
32,153.1881,1.425,144,54,11,329,,Gb3,,,,,,,,n32_6Gb3h,329,,gutim,32,
32,153.9381,2.7,144,56,8,330,,Ab3,,,,,,,,n32_1Ab3w,330,,gutim,32,
32,153.9381,1.2,144,30,11,330,,Gb1,,,,,,,,n32_5Gb1h,330,,gutim,32,
32,154.6881,1.2,144,24,11,331,,C1,,,,,,,,n32_6C1h,331,,gutim,32,
32,155.4381,0.6,144,43,5,332,,G2,,,,,,,,n32_5G2q,332,,gutim,32,
32,156.5631,0.6,144,66,8,333,,F#4,,,,,,,,n32_2Fs4e_0,333,,gutim,32,
32,156.5631,0.3,144,75,8,333,,D#5,,,,,,,,n32_2Ds5e,333,,gutim,32,
32,156.5631,0.3,144,97,8,333,,C#7,,,,,,,,n32_2Cs7e,333,,gutim,32,
32,156.9381,0.3,144,30,8,334,,Gb1,,,,,,,,n32_6Gb1e,334,,gutim,32,
32,157.3131,0.3,144,72,5,335,,C5,,,,,,,,n32_1C5e,335,,gutim,32,
32,157.3131,0.9,144,56,11,335,,G#3,,,,,,,,n32_2Gs3e,335,,gutim,32,
32,157.8756,0.45,144,34,11,336,,Bb1,,,,,,,,n32_6Bb1e,336,,gutim,32,
32,158.4381,1.425,144,64,17,337,,E4,,,,,,,,n32_1E4h,337,,gutim,32,
32,158.4381,0.9,144,47,11,337,,B2,,,,,,,,n32_6B2q,337,,gutim,32,
32,159.4381,0.4,144,50,11,338,,D3,,,,,,,,n32_5D3q,338,,gutim,32,
32,159.5631,0.9,144,38,11,339,,D2,,,,,,,,n32_6D2q,339,,gutim,32,
32,159.9381,0.7125,144,86,11,340,,D6,,,,,,,,n32_1D6q,340,,gutim,32,
32,160.2381,0.06,144,76,14,341,,E5,g,,,,,,,ng32_5E5e,341,,gutim,32,
32,160.3131,0.06,144,37,6,342,,Db2,g,,,,,,,ng32_5Db2e,342,,gutim,32,
32,160.3881,0.06,144,56,8,343,,Ab3,g,,,,,,,ng32_5Ab3e,343,,gutim,32,
32,160.4631,0.06,144,46,10,344,,Bb2,g,,,,,,,ng32_5Bb2e,344,,gutim,32,
32,160.5381,0.06,144,72,11,345,,C5,g,,,,,,,ng32_5C5e,345,,gutim,32,
32,160.6131,0.06,144,25,8,346,,Db1,g,,,,,,,ng32_5Db1e,346,,gutim,32,
,,,,,,,7019,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,33,,,
33,160.6881,1.7143,144,88,11,347,,E6,,,,,,,,n33_1E6q,347,,gutim,33,
33,160.6881,0.8571,144,54,11,347,,F#3,,,,,,,,n33_2Fs3h,347,,gutim,33,
33,160.6881,1.7143,144,56,5,347,,G#3,,,,,,,,n33_5Gs3w,347,,gutim,33,
33,160.6881,0.9643,144,48,5,347,,C3,,,,,,,,n33_6C3h,347,,gutim,33,
33,161.2238,1.2857,144,84,11,348,,C6,,,,,,,,n33_1C6h,348,,gutim,33,
33,161.7595,0.8571,144,63,8,349,,D#4,,,,,,,,n33_2Ds4h,349,,gutim,33,
33,162.8309,0.2679,144,24,5,350,,C1,,,,,,,,n33_6C1q,350,,gutim,33,
33,163.3666,2.1429,144,34,5,351,,Bb1,,,,,,,,n33_6Bb1q,351,,gutim,33,
33,163.9023,1.7143,144,66,5,352,,F#4,,,,,,,,n33_2Fs4w,352,,gutim,33,
33,163.9023,0.5089,144,44,5,352,,Ab2,,,,,,,,n33_5Ab2q,352,,gutim,33,
33,164.4381,0.2545,144,60,7,353,,C4,,,,,,,,n33_5C4e,353,,gutim,33,
33,164.8845,0.0714,144,46,5,354,,Bb2,,,,,,,,n33_5Bb2s,354,,gutim,33,
33,164.9738,0.8571,144,90,5,355,,F#6,,,,,,,,n33_1Fs6q_0,355,,gutim,33,
33,164.9738,0.0714,144,30,5,355,,Gb1,,,,,,,,n33_5Gb1s,355,,gutim,33,
33,165.0631,0.0714,144,55,5,356,,G3,,,,,,,,n33_5G3s,356,,gutim,33,
33,165.1523,0.0714,144,98,5,357,,D7,,,,,,,,n33_5D7s,357,,gutim,33,
33,165.2416,0.4286,144,46,5,358,,Bb2,,,,,,,,n33_5Bb2e_0,358,,gutim,33,
33,165.5095,0.4286,144,64,5,359,,E4,,,,,,,,n33_1E4q,359,,gutim,33,
33,165.7773,0.2143,144,76,5,360,,E5,,,,,,,,n33_5E5e,360,,gutim,33,
33,165.9559,0.1792,144,66,11,361,,F#4,,,,,,,,n33_5Fs4s,361,,gutim,33,
,,,,,,,,,,,,,,,,,,34,,,
34,166.0452,0.0674,144,69,5,362,,A4,,,,,,,,n34_1A4s,362,,gutim,34,
34,166.0452,0.4391,144,42,5,362,,F#2,,,,,,,,n34_6Fs2q,362,,gutim,34,
34,166.3163,0.2222,144,98,5,363,,D7,,,,,,,,n34_1D7e,363,,gutim,34,
34,166.5941,0.2279,144,55,5,364,,G3,,,,,,,,n34_6G3e,364,,gutim,34,
34,167.1711,0.24,144,46,5,365,,Bb2,,,,,,,,n34_2Bb2e,365,,gutim,34,
34,167.1711,4.5275,144,38,5,365,,D2,,,,,,,,n34_5D2h,365,,gutim,34,
34,167.1711,0.24,144,40,5,365,,E2,,,,,,,,n34_6E2e,365,,gutim,34,
34,167.4712,0.2466,144,86,6,366,,D6,,,,,,,,n34_2D6e,366,,gutim,34,
34,167.4712,0.2466,144,32,6,366,,Ab1,,,,,,,,n34_6Ab1e,366,,gutim,34,
34,168.8725,0.1856,144,62,11,367,,D4,,,,,,,,n34_1D4e_0,367,,gutim,34,
34,169.1045,0.1895,144,36,12,368,,C2,,,,,,,,n34_1C2e,368,,gutim,34,
34,169.3413,0.2298,144,75,11,369,,Eb5,,,,,,,,n34_1Eb5e,369,,gutim,34,
34,169.5832,0.2349,144,62,11,370,,D4,,,,,,,,n34_1D4e_1,370,,gutim,34,
34,169.8305,1.2,144,68,5,371,,G#4,,,,,,,,n34_1Gs4h,371,,gutim,34,
34,169.8305,2.4,144,46,11,371,,Bb2,,,,,,,,n34_6Bb2h_0,371,,gutim,34,
34,171.3305,0.75,144,44,5,372,,G#2,,,,,,,,n34_2Gs2q,372,,gutim,34,
34,171.3305,1.2,144,47,5,372,,Cb3,,,,,,,,n34_6Cb3h,372,,gutim,34,
34,171.3305,1.2,144,54,5,372,,F#3,,,,,,,,n34_6Fs3h,372,,gutim,34,
34,172.0805,0.6,144,69,5,373,,A4,,,,,,,,n34_1A4q,373,,gutim,34,
34,172.268,0.75,144,90,6,374,,F#6,,,,,,,,n34_2Fs6e,374,,gutim,34,
,,,,,,,7024,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,39,,,
39,192.8305,0.8,144,52,14,375,,E3,,,,,,,,n39_2E3h,375,,gutim,39,
39,192.8305,0.2,144,53,14,375,,F3,,,,,,,,n39_6F3e,375,,gutim,39,
39,193.3305,0.1187,144,49,17,376,,C#3,,,,,,,,n39_6Cs3s,376,,gutim,39,
39,193.4555,0.1187,144,62,14,377,,D4,,,,,,,,n39_6D4s,377,,gutim,39,
39,193.5805,0.1187,144,53,14,378,,F3,,,,,,,,n39_6F3s,378,,gutim,39,
39,193.7055,0.0594,144,81,14,379,,A5,,,,,,,,n39_6A5t,379,,gutim,39,
,,,,,,,7025,,,,,,,,,,,,gutim,,
39,193.768,0.0594,144,23,14,380,,B0,,,,,,,,n39_6B0t,380,,gutim,39,
39,193.8305,0.1586,144,93,8,381,,A6,,,,,,,,n39_5A6s,381,,gutim,39,
39,193.9946,0.0789,144,85,7,382,,C#6,,,,,,,,n39_5Cs6t_0,382,,gutim,39,
39,194.0776,0.0789,144,86,7,383,,D6,,,,,,,,n39_5D6t_0,383,,gutim,39,
39,194.1606,0.0789,144,83,7,384,,B5,,,,,,,,n39_5B5t_0,384,,gutim,39,
39,194.2436,0.0789,144,86,6,385,,D6,,,,,,,,n39_5D6t_1,385,,gutim,39,
39,194.3266,0.0789,144,83,6,386,,B5,,,,,,,,n39_5B5t_1,386,,gutim,39,
39,194.4096,0.0789,144,86,5,387,,D6,,,,,,,,n39_5D6t_2,387,,gutim,39,
39,194.4926,0.0789,144,101,5,388,,F7,,,,,,,,n39_5F7t,388,,gutim,39,
39,194.5805,0.2848,144,69,14,389,,A4,,,,,,,,n39_1A4e,389,,gutim,39,
39,194.5805,0.2398,144,75,14,389,,Eb5,,,,,,,,n39_1Eb5e,389,,gutim,39,
39,194.8295,0.0789,144,85,5,390,,C#6,,,,,,,,n39_5Cs6t_1,390,,gutim,39,
39,194.8803,0.1429,144,101,5,391,,F7,,,,,,,,n39_1F7s_0,391,,gutim,39,
39,194.9125,0.0789,144,86,5,392,,D6,,,,,,,,n39_5D6t_3,392,,gutim,39,
39,194.9956,0.0789,144,83,5,393,,B5,,,,,,,,n39_5B5t_2,393,,gutim,39,
39,195.0307,0.1429,144,93,5,394,,A6,,,,,,,,n39_1A6s,394,,gutim,39,
39,195.0786,0.0789,144,85,5,395,,C#6,,,,,,,,n39_5Cs6t_2,395,,gutim,39,
39,195.1616,0.0789,144,83,5,396,,B5,,,,,,,,n39_5B5t_3,396,,gutim,39,
39,195.1811,0.1419,144,101,5,397,,F7,,,,,,,,n39_1F7s_1,397,,gutim,39,
39,195.2446,0.0816,144,86,5,398,,D6,,,,,,,,n39_5D6t_4,398,,gutim,39,
,,,,,,,,,,,,,,,,,,40,,,
40,195.3305,0.6,144,51,14,399,,Eb3,,,,,,,,n40_2Eb3q,399,,gutim,40,
40,195.3305,0.6,144,55,14,399,,G3,,,,,,,,n40_2G3q,399,,gutim,40,
40,195.3305,0.6,144,62,14,399,,D4,,,,,,,,n40_2D4q,399,,gutim,40,
40,195.3305,0.6,144,76,14,399,,E5,,,,,,,,n40_2E5q,399,,gutim,40,
40,195.3305,0.0789,144,85,5,399,,C#6,,,,,,,,n40_5Cs6t_0,399,,gutim,40,
40,195.4135,0.0789,144,86,5,400,,D6,,,,,,,,n40_5D6t_0,400,,gutim,40,
40,195.4799,0.1429,144,93,5,401,,A6,,,,,,,,n40_1A6s_0,401,,gutim,40,
40,195.4965,0.0789,144,83,5,402,,B5,,,,,,,,n40_5B5t_0,402,,gutim,40,
40,195.5795,0.0789,144,85,5,403,,C#6,,,,,,,,n40_5Cs6t_1,403,,gutim,40,
40,195.6303,0.1429,144,101,5,404,,F7,,,,,,,,n40_1F7s_0,404,,gutim,40,
40,195.6625,0.0789,144,83,5,405,,B5,,,,,,,,n40_5B5t_1,405,,gutim,40,
40,195.7456,0.0789,144,86,5,406,,D6,,,,,,,,n40_5D6t_1,406,,gutim,40,
40,195.7807,0.1429,144,93,5,407,,A6,,,,,,,,n40_1A6s_1,407,,gutim,40,
40,195.8286,0.0789,144,85,14,408,,C#6,,,,,,,,n40_5Cs6t_2,408,,gutim,40,
40,195.9116,0.0789,144,83,14,409,,B5,,,,,,,,n40_5B5t_2,409,,gutim,40,
40,195.9311,0.1419,144,101,14,410,,F7,,,,,,,,n40_1F7s_1,410,,gutim,40,
40,195.9946,0.0816,144,86,14,411,,D6,,,,,,,,n40_5D6t_2,411,,gutim,40,
,,,,,,,7026,,,,,,,,,,,,gutim,,
40,196.0805,0.6,144,66,8,412,,F#4,,,,,,,,n40_1Fs4q,412,,gutim,40,
40,196.0805,0.6,144,92,8,412,,G#6,,,,,,,,n40_1Gs6q,412,,gutim,40,
40,196.0805,0.6,144,101,8,412,,F7,,,,,,,,n40_1F7q,412,,gutim,40,
40,196.0805,0.6,144,64,14,412,,E4,,,,,,,,n40_5E4q,412,,gutim,40,
40,196.0805,0.6,144,70,14,412,,Bb4,,,,,,,,n40_5Bb4q,412,,gutim,40,
40,196.268,0.1067,144,93,8,413,,A6,,,,,,,,n40_2A6t,413,,gutim,40,
40,196.3803,0.0714,144,85,8,414,,C#6,,,,,,,,n40_2Cs6t,414,,gutim,40,
40,196.4555,0.0714,144,86,8,415,,D6,,,,,,,,n40_2D6t_0,415,,gutim,40,
40,196.5307,0.1067,144,83,8,416,,B5,,,,,,,,n40_2B5t,416,,gutim,40,
40,196.643,0.1067,144,86,8,417,,D6,,,,,,,,n40_2D6t_1,417,,gutim,40,
40,196.7553,0.0714,144,101,8,418,,F7,,,,,,,,n40_2F7t,418,,gutim,40,
40,196.8305,0.1067,144,73,8,419,,C#5,,,,,,,,n40_1Cs5t_0,419,,gutim,40,
40,196.8305,0.7125,144,69,14,419,,A4,,,,,,,,n40_5A4q,419,,gutim,40,
40,196.8305,0.6,144,75,14,419,,Eb5,,,,,,,,n40_5Eb5q,419,,gutim,40,
40,196.9418,0.1067,144,71,8,420,,B4,,,,,,,,n40_1B4t_0,420,,gutim,40,
40,197.0541,0.1067,144,86,8,421,,D6,,,,,,,,n40_1D6t,421,,gutim,40,
40,197.1664,0.0714,144,101,9,422,,F7,,,,,,,,n40_1F7t_0,422,,gutim,40,
40,197.2416,0.1067,144,93,9,423,,A6,,,,,,,,n40_1A6t,423,,gutim,40,
40,197.3539,0.1067,144,73,9,424,,C#5,,,,,,,,n40_1Cs5t_1,424,,gutim,40,
40,197.4663,0.0714,144,71,9,425,,B4,,,,,,,,n40_1B4t_1,425,,gutim,40,
40,197.5414,0.1067,144,81,10,426,,A5,,,,,,,,n40_1A5x,426,,gutim,40,
40,197.6538,0.1067,144,61,10,427,,C#4,,,,,,,,n40_1Cs4t,427,,gutim,40,
40,197.7661,0.1067,144,59,10,428,,B3,,,,,,,,n40_1B3t_0,428,,gutim,40,
40,197.8784,0.0714,144,74,10,429,,D5,,,,,,,,n40_1D5t_0,429,,gutim,40,
40,197.9536,0.1067,144,59,10,430,,B3,,,,,,,,n40_1B3t_1,430,,gutim,40,
40,198.0659,0.1067,144,74,11,431,,D5,,,,,,,,n40_1D5t_1,431,,gutim,40,
40,198.1782,0.0714,144,101,11,432,,F7,,,,,,,,n40_1F7t_1,432,,gutim,40,
40,198.2534,0.1429,144,69,11,433,,A4,,,,,,,,n40_1A4t_0,433,,gutim,40,
40,198.4038,0.1067,144,49,8,434,,C#3,,,,,,,,n40_1Cs3t,434,,gutim,40,
40,198.5161,0.1067,144,62,8,435,,D4,,,,,,,,n40_1D4t,435,,gutim,40,
